mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
-322.2486572265625,109.3700180053711,-0.4709606170654297,16.99002456665039,-7.185051441192627,9.893059730529785,-16.613826751708984,2.52339243888855,-9.139811515808105,6.781772613525391,-6.338566303253174,4.45065450668335,-7.735414028167725,-1.058872103691101,-7.752834796905518,-2.0992655754089355,-9.847370147705078,-4.32431697845459,-7.16305685043335,-0.29101642966270447,1
-301.4669494628906,102.89509582519531,7.266542434692383,33.10263442993164,2.9483022689819336,4.949280261993408,-14.442508697509766,3.605436086654663,-16.99622917175293,5.7312164306640625,-1.5544252395629883,0.6573837399482727,-6.0706963539123535,-2.1306076049804688,-5.927424907684326,5.816259860992432,-10.802133560180664,-1.574045181274414,-6.3382062911987305,-3.1696372032165527,1
-277.6510009765625,95.77931213378906,0.19611458480358124,29.079254150390625,-4.764466285705566,-4.544697284698486,-16.19135093688965,6.100622653961182,-18.555564880371094,2.431818962097168,-12.573208808898926,-0.758343517780304,-4.5101752281188965,4.655272960662842,-3.3776564598083496,1.779434323310852,-3.5854620933532715,3.998507499694824,-2.4072670936584473,0.19689200818538666,1
-349.9643859863281,93.24012756347656,-0.5125542283058167,32.42864990234375,11.914148330688477,15.151042938232422,-18.6871395111084,3.1297829151153564,-13.123530387878418,5.544238090515137,-4.582103252410889,2.873382568359375,-4.9844970703125,2.941929817199707,-7.600669860839844,3.1932806968688965,-5.1858954429626465,-2.82517409324646,-7.014791011810303,-0.048679452389478683,1
-289.1072998046875,85.99967193603516,9.828497886657715,37.59988021850586,-0.004508590791374445,1.4696285724639893,-24.594053268432617,5.051798343658447,-16.59969711303711,-0.08115185797214508,-5.719707012176514,4.483827590942383,-10.169570922851562,4.832449436187744,-6.090628623962402,3.055499792098999,2.580770254135132,2.1550095081329346,-1.8400439023971558,-0.5414590835571289,1
-424.89739990234375,86.51420593261719,1.8132097721099854,33.077327728271484,8.586555480957031,12.551437377929688,-11.068650245666504,8.255083084106445,-11.155145645141602,5.481701374053955,-2.04557204246521,4.850703716278076,-1.094751238822937,3.86114764213562,-2.8959641456604004,7.6428656578063965,-0.26899680495262146,6.025320053100586,2.2363462448120117,3.116351366043091,1
-317.3337097167969,90.91751861572266,-0.06342609226703644,39.95452117919922,8.800699234008789,3.4875195026397705,-27.283153533935547,9.360401153564453,-10.272836685180664,1.3621224164962769,-2.8811604976654053,3.000633955001831,-5.652259826660156,3.6571812629699707,3.8696067333221436,5.94940185546875,-3.389796733856201,7.240217685699463,-5.314600467681885,2.029667377471924,1
-278.1436462402344,113.50225067138672,-8.150984764099121,24.610897064208984,-3.631258964538574,-2.8793728351593018,-12.18708610534668,0.04401141777634621,-19.780719757080078,8.434761047363281,-5.638824939727783,7.6966376304626465,-2.661691427230835,-0.33682066202163696,-2.266301155090332,3.387620687484741,-5.236176013946533,-2.7557027339935303,-8.358784675598145,-4.367397308349609,1
-277.46954345703125,102.35011291503906,0.3764059543609619,19.93111228942871,1.4477360248565674,9.840871810913086,-14.420265197753906,6.767185211181641,-13.484715461730957,-2.4557693004608154,-1.7225100994110107,3.8325328826904297,-6.884347438812256,-4.038228988647461,-8.501447677612305,0.003612882224842906,-14.793861389160156,-0.28101104497909546,-12.567309379577637,3.5408425331115723,1
-316.0566711425781,91.07572937011719,11.378515243530273,36.582557678222656,7.971162796020508,9.116122245788574,-15.642132759094238,-3.1137912273406982,-25.463361740112305,1.5913984775543213,1.0697128772735596,7.845224857330322,-6.839631080627441,0.4846675992012024,-0.3304601311683655,1.8103387355804443,-10.730441093444824,3.958920478820801,-2.496192216873169,-5.048425674438477,1
-308.4570007324219,87.90153503417969,1.4127593040466309,32.779823303222656,2.065291404724121,6.363845348358154,-17.44945526123047,9.794954299926758,-12.079388618469238,2.1209957599639893,-4.39570426940918,-1.8124446868896484,0.9076569080352783,-2.042891502380371,-8.646385192871094,4.921236038208008,-8.927740097045898,0.11572308838367462,-6.759754180908203,-0.04989752173423767,1
-312.6047058105469,82.49371337890625,0.9475180506706238,26.525571823120117,2.5160250663757324,3.6922309398651123,-13.143997192382812,3.668412923812866,-16.268674850463867,2.7585105895996094,-0.8642892241477966,3.8196349143981934,-7.578525066375732,0.3912907540798187,-3.235936164855957,3.542595624923706,-10.932509422302246,-1.4878867864608765,-5.917880535125732,0.27812114357948303,1
-330.95062255859375,90.51045989990234,-1.9295833110809326,33.59917449951172,-3.126868486404419,3.1866109371185303,-13.484681129455566,1.8627017736434937,-11.525453567504883,2.0239365100860596,-0.6383647322654724,7.140091419219971,-1.7190635204315186,4.929762363433838,-0.5591115355491638,-0.66802978515625,0.10170052200555801,0.7517827749252319,-1.7437266111373901,-1.7506179809570312,1
-340.0957946777344,96.35895538330078,-2.630335569381714,31.611589431762695,-3.4990711212158203,5.698572158813477,-7.6205058097839355,10.70544147491455,-11.078751564025879,-3.0274009704589844,-2.96292781829834,-3.072603225708008,-11.745680809020996,5.577569484710693,-6.336948871612549,0.7958046197891235,1.1226495504379272,-0.5168445706367493,-10.408061981201172,-2.2647392749786377,1
-297.5679016113281,112.8330307006836,13.004495620727539,42.96376037597656,5.585480213165283,-9.687386512756348,-10.13205337524414,4.664297580718994,-21.04364585876465,3.1307337284088135,-13.203121185302734,-2.703735113143921,-3.0172781944274902,-2.017895460128784,6.258082866668701,5.335123062133789,-4.990935802459717,-3.3513779640197754,-3.1999053955078125,-3.4993577003479004,1
-325.1474609375,99.57984161376953,1.0605543851852417,43.36740493774414,-0.7089831233024597,-0.4379030168056488,-20.75891876220703,13.868216514587402,-17.13739776611328,-0.33532580733299255,8.248172760009766,4.113898754119873,-6.11109733581543,4.204532146453857,-3.4355852603912354,5.495440483093262,-2.185192346572876,2.788058280944824,-1.817434310913086,-1.6070853471755981,1
-291.3756408691406,102.36373138427734,3.478675603866577,29.541399002075195,-3.177813768386841,-0.7867975831031799,-17.530231475830078,-2.6315739154815674,-22.793987274169922,-1.0757859945297241,-0.47638726234436035,1.5843833684921265,1.0417665243148804,-0.46469995379447937,-5.728805065155029,9.132049560546875,-2.6899571418762207,-3.1730663776397705,-8.869832038879395,1.4954885244369507,1
-344.6916198730469,101.25799560546875,4.174408912658691,24.430984497070312,-1.0950428247451782,2.4543309211730957,-16.34133529663086,10.454113960266113,-14.67245864868164,-1.9293313026428223,-5.6198410987854,1.9443053007125854,-4.725601673126221,6.978621482849121,-1.8597217798233032,3.676220178604126,-3.5157744884490967,2.970820665359497,-6.0622358322143555,3.3200130462646484,1
-352.14794921875,89.01493072509766,-15.039368629455566,35.123844146728516,8.933059692382812,6.190375804901123,-12.294248580932617,3.277186155319214,-11.358734130859375,7.2134246826171875,-5.674559593200684,-0.49317628145217896,-4.990090847015381,0.14701491594314575,-3.9321115016937256,1.6698065996170044,-5.731780529022217,3.799259901046753,-3.752070903778076,0.15219654142856598,1
-359.5018005371094,103.07727813720703,-8.52029800415039,19.946495056152344,-6.112603664398193,-1.6590380668640137,-12.77326488494873,4.869804859161377,-1.9492157697677612,7.318034648895264,-6.181454181671143,-1.9957554340362549,-6.829241752624512,3.0678975582122803,-0.8859156966209412,2.0428221225738525,-6.099888801574707,0.07849805057048798,-7.346484661102295,2.0565083026885986,1
-367.9204406738281,98.78556823730469,9.765311241149902,36.16967010498047,-1.5284584760665894,4.748084545135498,-16.078712463378906,9.246588706970215,-7.811751365661621,2.598686933517456,-6.102479457855225,-6.634525299072266,-9.292438507080078,-1.7077409029006958,-2.869356870651245,0.5997858047485352,-3.9613170623779297,-5.2161478996276855,-6.18006706237793,2.465228319168091,1
-375.6616516113281,85.42969512939453,8.887187957763672,34.425132751464844,5.7085676193237305,7.006216526031494,-16.28329086303711,14.065185546875,-14.432526588439941,0.2942604422569275,-2.2156412601470947,2.5763659477233887,-4.689523696899414,-1.1838250160217285,-4.851971626281738,7.340113639831543,-4.09072732925415,-1.046630859375,-3.6286075115203857,0.8696324825286865,1
-298.0160217285156,103.14860534667969,-7.963984966278076,25.36503028869629,0.21316859126091003,2.4627060890197754,-22.52681541442871,-1.604861855506897,-14.709309577941895,0.8531747460365295,-6.936023712158203,7.618490695953369,-0.7033334374427795,-2.275710344314575,-3.9203574657440186,1.1067222356796265,-7.775750637054443,1.3113453388214111,-5.133922576904297,-3.3164541721343994,1
-293.2760009765625,116.07634735107422,0.7953817248344421,21.518911361694336,-7.738542556762695,1.3026350736618042,-15.746319770812988,2.6746675968170166,-18.646507263183594,-3.6942226886749268,-11.248503684997559,5.91501522064209,-5.729698657989502,3.9645802974700928,-3.6587748527526855,1.35115647315979,-7.100852966308594,-2.6275405883789062,-4.843612194061279,-1.0977774858474731,1
-334.52239990234375,107.86005401611328,3.6488428115844727,39.45711135864258,3.6692066192626953,1.6500110626220703,-10.807252883911133,-0.06278882175683975,-14.04935359954834,3.3835487365722656,-4.918663024902344,6.245696067810059,0.09957583993673325,-1.0836929082870483,-1.5767072439193726,7.9433369636535645,-0.8109195828437805,-4.018725872039795,-1.5554684400558472,-0.020891958847641945,1
-326.8265380859375,110.74168395996094,-4.675970077514648,31.95069694519043,0.6584504842758179,0.6432425379753113,-15.542458534240723,3.4407713413238525,-17.17310905456543,1.0184916257858276,-4.129916191101074,5.641674518585205,-0.17621956765651703,4.682493209838867,-0.6713777184486389,4.851335525512695,-2.964942216873169,-0.07875779271125793,-3.4555928707122803,0.5161051750183105,1
-273.5486145019531,110.74299621582031,-3.368994951248169,31.2020320892334,6.460278034210205,10.174384117126465,-9.340587615966797,4.415650367736816,-29.58971405029297,3.3787245750427246,-1.1143847703933716,6.365760326385498,3.4039881229400635,2.6102750301361084,0.8655558228492737,6.500608921051025,-6.871650218963623,1.5585975646972656,-5.6975908279418945,-0.7844436168670654,1
-320.7847900390625,93.80335998535156,-0.5998250842094421,30.116613388061523,-0.05070014297962189,3.3194127082824707,-11.538690567016602,4.129682540893555,-11.562374114990234,5.684413909912109,-4.880242824554443,5.400557994842529,-8.24862003326416,-2.0516536235809326,-4.140989303588867,2.764173746109009,-7.744784832000732,2.457875967025757,-2.2239131927490234,1.5595312118530273,1
-297.64312744140625,94.22633361816406,-9.411877632141113,35.32688522338867,-2.0279855728149414,11.341612815856934,-12.573197364807129,5.543628215789795,-8.479815483093262,0.9515880346298218,-8.3963623046875,-0.019401073455810547,-8.243856430053711,-2.657808780670166,-7.200811862945557,3.6956658363342285,-8.448259353637695,-0.22745713591575623,-7.275640487670898,1.043699026107788,1
-269.9969482421875,94.33177947998047,-0.35984599590301514,13.639772415161133,-7.308685779571533,0.893297016620636,-11.827982902526855,4.888518810272217,-15.979819297790527,1.071992039680481,2.332048177719116,9.737529754638672,-2.281820297241211,0.34059712290763855,-8.919238090515137,2.421710729598999,-8.618595123291016,-2.2739057540893555,-9.073113441467285,-6.377753734588623,1
-326.74371337890625,107.1253662109375,-3.503664493560791,23.06916618347168,0.5266517996788025,2.6216917037963867,-17.354917526245117,4.113742351531982,-15.136310577392578,3.6304242610931396,0.47022733092308044,3.8558430671691895,-10.355730056762695,1.2419719696044922,-3.0784339904785156,0.26050370931625366,-12.331372261047363,-5.301390171051025,-9.737916946411133,-4.734210968017578,1
-350.3140563964844,92.97491455078125,11.7051362991333,24.110456466674805,2.188183546066284,-1.7317097187042236,-13.943260192871094,-5.517974376678467,-10.40556526184082,2.113253116607666,-3.4895222187042236,-3.379300117492676,-6.892556667327881,-1.348888874053955,-2.792471170425415,4.273829936981201,-7.745357036590576,1.7322641611099243,-8.470476150512695,-4.584778308868408,1
-311.081298828125,116.34898376464844,-1.3084038496017456,24.222532272338867,-3.685598850250244,4.590941429138184,-8.914594650268555,1.0820550918579102,-12.344944953918457,1.714221715927124,-4.454401969909668,6.252645492553711,-3.6449694633483887,-3.4042673110961914,-2.534364938735962,5.073723793029785,-19.100418090820312,-0.44444704055786133,-4.286609649658203,-4.1036882400512695,1
-284.1393737792969,113.80784606933594,-9.297635078430176,20.64531135559082,0.5881940722465515,0.7011715173721313,-18.66930389404297,-2.186688184738159,-24.290496826171875,5.1462082862854,-5.644804000854492,5.763720989227295,-1.689020037651062,-4.174235820770264,6.025304794311523,5.828541278839111,-8.26222038269043,3.245237112045288,-4.630596160888672,-0.37578120827674866,1
-297.72021484375,107.02824401855469,-2.1500403881073,30.367778778076172,-3.9506747722625732,-6.413759231567383,-20.95989227294922,5.537559509277344,-17.595415115356445,3.061732053756714,-6.65941858291626,-0.07656538486480713,-10.249004364013672,2.957468032836914,0.7869094610214233,-0.6253433227539062,-4.254541873931885,-2.8195488452911377,-1.7824574708938599,-2.955329418182373,1
-315.1083068847656,101.26610565185547,2.4547317028045654,26.525728225708008,2.5082602500915527,5.398701190948486,-12.303142547607422,1.3573144674301147,-18.393463134765625,4.081056118011475,-6.8826727867126465,5.186470985412598,-3.1323158740997314,1.0386912822723389,-6.85052490234375,2.6602299213409424,-4.673046588897705,-1.594671368598938,-6.511489391326904,-5.728041172027588,1
-244.96902465820312,101.72113037109375,-11.15619945526123,23.536598205566406,-0.6769943237304688,-4.966806888580322,-17.332862854003906,4.558810234069824,-26.78611946105957,5.581472396850586,-5.326668739318848,2.7270405292510986,-6.882515907287598,6.340612411499023,-3.3037867546081543,8.70535659790039,-1.6411432027816772,-1.0162783861160278,-4.798111915588379,-2.56023907661438,1
-328.7378845214844,97.35893249511719,2.630657196044922,20.437156677246094,-4.78190279006958,0.4199486970901489,-11.870132446289062,3.4084417819976807,-11.681500434875488,4.075589656829834,-6.678471088409424,-2.389002561569214,-8.632476806640625,1.3421258926391602,-3.8415746688842773,1.2526569366455078,-0.795264720916748,-0.31461256742477417,-8.73709487915039,-1.525166392326355,1
-340.8193664550781,107.88582611083984,11.924985885620117,34.690521240234375,0.4519423544406891,10.025924682617188,-9.67121410369873,11.111148834228516,-10.850860595703125,6.16904354095459,7.032588481903076,14.39299201965332,-1.361477255821228,9.038540840148926,-0.5579774975776672,6.375247001647949,-2.417515277862549,-0.45119813084602356,0.7984492182731628,0.9253215789794922,1
-364.9618225097656,93.18574523925781,-0.1608644723892212,26.8126277923584,1.3352667093276978,4.815703868865967,-16.828292846679688,-0.14452116191387177,-10.724444389343262,4.357673168182373,3.2514493465423584,7.200415134429932,-5.939706802368164,-3.8786888122558594,-2.70391845703125,9.207386016845703,-10.469188690185547,-1.7209558486938477,-8.106444358825684,0.05843037739396095,1
-265.5284118652344,81.45630645751953,-30.927921295166016,39.271541595458984,17.390459060668945,-7.125223636627197,-28.93134307861328,8.543316841125488,-17.693666458129883,17.57820701599121,-9.093706130981445,4.527708530426025,-6.699178218841553,-1.5722376108169556,2.4023561477661133,-2.0375263690948486,-3.12943959236145,-1.387367844581604,-2.0082600116729736,1.7144027948379517,1
-269.68841552734375,107.5528793334961,-33.75185775756836,39.09823226928711,8.615546226501465,-21.517282485961914,-16.461069107055664,3.7219159603118896,-29.137290954589844,10.381691932678223,-8.676289558410645,9.046874046325684,-2.9642884731292725,0.633659839630127,-6.267894268035889,-1.6805120706558228,-10.957060813903809,-4.026589393615723,-6.764283180236816,-4.485599994659424,1
-269.1270446777344,100.86528015136719,-16.547019958496094,28.374481201171875,0.8618946671485901,-8.045684814453125,-16.526973724365234,0.14747513830661774,-18.1043758392334,4.881278038024902,-2.785285711288452,4.324118137359619,-7.913473606109619,-4.221273899078369,-3.8822803497314453,0.6849085688591003,-10.234919548034668,-1.7179979085922241,-6.084068298339844,-0.5907037258148193,1
-267.1957702636719,92.75048065185547,-23.96654510498047,29.376142501831055,-0.07503605633974075,-13.705880165100098,-25.133256912231445,5.442173957824707,-17.064449310302734,8.386187553405762,-7.852765083312988,3.6576452255249023,-3.447006940841675,-2.919999122619629,-7.475628852844238,2.88155460357666,-9.913603782653809,-1.8482571840286255,-7.978215217590332,-2.280256509780884,1
-263.4209289550781,96.7126693725586,-16.5377254486084,24.49231719970703,5.5903825759887695,-10.956026077270508,-21.078964233398438,-0.1973748505115509,-18.966835021972656,4.260845184326172,-5.637686252593994,1.4083937406539917,-10.492600440979004,-3.7086448669433594,-6.308851718902588,3.1236889362335205,-8.500872611999512,1.534712791442871,-7.889054775238037,-1.9241300821304321,1
-321.4168701171875,101.9782943725586,-24.259143829345703,39.461517333984375,9.999622344970703,-2.9707388877868652,-12.119852066040039,3.221301317214966,-15.805371284484863,9.759647369384766,-0.8704671859741211,8.996941566467285,-0.39796409010887146,0.7168387770652771,-1.3105109930038452,9.153243064880371,-7.082080364227295,-1.2935274839401245,-4.942773342132568,3.03914475440979,1
-279.0093994140625,101.08687591552734,-13.508286476135254,33.24390411376953,-3.3053479194641113,-8.52556324005127,-16.044286727905273,-6.151427745819092,-30.293794631958008,7.253695964813232,-9.230548858642578,4.269700527191162,-5.9085373878479,-6.239996910095215,-3.2264363765716553,4.4383769035339355,-6.963568210601807,1.0275671482086182,-3.8871495723724365,1.3777532577514648,1
