,mfcc 1,mfcc 2,mfcc 3,mfcc 4,mfcc 5,mfcc 6,mfcc 7,mfcc 8,mfcc 9,mfcc 10,mfcc 11,mfcc 12,mfcc 13,mfcc 14,mfcc 15,mfcc 16,mfcc 17,mfcc 18,mfcc 19,mfcc 20
10,-382.77724547917836,70.50028664618337,-2.923830437987248,21.74616605704767,-5.970334634375163,1.537545650152011,-23.371463251841735,15.3639518184163,-5.322387885643102,8.55567149622785,-5.313257562497727,5.789663501116543,-9.720861490626785,2.3816584821239446,2.645784225841019,-2.972392742356788,0.4374652680734021,2.5050517562933665,-2.7253265486534866,3.475779719548537
11,-378.4205036502605,76.40134383337788,-4.4272629071864715,24.46250116549801,-9.071667899009077,5.531281396110191,-28.862175373084348,13.465508421351208,-3.815639181870874,9.470278163222849,-5.045117769851839,4.542319667271856,-7.314020285825003,-2.1209428463523827,4.854222281227535,0.669780862342444,-2.89035743880913,4.7327831231188595,-6.238417558097485,1.7372391910468128
12,-374.64674805452285,69.40547872907513,1.4715562886873252,16.744752577286942,-7.227793252663913,-6.272234965906128,-16.998607659605916,17.975687369178196,-6.81694376600338,7.205001993986417,-6.709687420110648,5.307138741545451,-10.371242471112202,9.025856655276536,-4.544897733896932,-0.7163899013062524,0.9859174209655588,-1.428370454711547,-0.31035360149051416,3.184780242947906
13,-410.2282278615986,73.23661283802464,-3.9124456725860073,25.75296254415185,-9.30277000061491,2.202117121946065,-30.232445780317466,13.822853004477839,-3.998422461689998,8.342545113730258,-3.8487922458731987,5.3961780701095625,-6.552047448505569,-3.4505366623740157,2.6139343834094673,-3.5838770393360457,-3.6601239342564753,5.851332305353674,-4.869091006767762,2.222643969827182
14,-411.611474812017,66.73765070102021,1.3172483958869743,16.365197925832234,-8.670291377384926,-7.7742998458191135,-19.32381785349188,18.960167460049103,-4.575548607866439,8.676306514275346,-8.569167387400572,4.097309268446486,-10.945415714260161,8.585254676118314,-4.28879228757295,-0.4736238414576179,1.9763708909816955,1.1668624332694013,-1.7995267931648784,2.560778941257368
15,-419.4107739915609,72.01266003992181,-4.716176034468787,26.22228602047709,-7.358866191298026,7.799681608832567,-26.72952219885052,13.43322076159655,-3.917509688801629,8.818562247804117,-3.191262194402701,5.152507058691726,-5.461650144012697,-1.4298427682738213,4.274493045369508,-1.7631193595622356,-2.572551471209963,5.871553815742805,-3.1708223343805666,3.587624098924615
16,-416.32328398700463,64.29668224269598,0.17749066415545037,17.6123248815204,-6.015015399167529,-4.535745020066415,-15.021238488311665,16.96975471962643,-6.048237878876787,8.815925759040411,-4.160023945822357,4.695820792959811,-11.049422729479016,8.867352754331215,-2.8515780935456747,-0.791329726958888,1.6634017350027648,0.45838392853560006,-1.1350739505420926,1.661632463257841
17,-315.6387998637519,51.47413104984999,7.694437841124744,14.566196840462965,-2.0380602822916303,-2.664456301438597,-16.99671561061971,9.999874618848324,-2.458858893891143,5.682811899717555,-2.7607465198610073,3.4005336230038226,-8.201662096667324,1.8624486658157215,0.15023648150695101,-1.3574421577427591,-0.5930746236080874,4.22569612174004,-3.7707636851353046,3.4708052534708007
18,-319.3516770824015,110.98061258375641,-9.222408737449621,24.47948608062392,0.43625431702417355,-3.181589620479556,-12.13318257759799,8.182163439646141,-13.885820205369868,1.3971552374015606,-1.7883417858420145,3.138102777869566,-4.785291341088087,1.858167084952366,-6.368412574440171,-0.055277819785720425,-7.678966683236664,-1.3888897161498786,-8.511359743203291,-3.2137078532681613
19,-354.3000408612822,110.60755067437294,-8.601665747075675,24.54588161259547,0.3557700544584362,-3.4225660453275615,-12.22774287577168,8.906196449482124,-13.253923616007079,1.1225276752918345,-2.2901401093883,3.7720221400833758,-5.141423634068471,1.1511678598369295,-6.714384249599475,-0.5629258935491026,-8.581705066459744,-2.2597449942002212,-10.14590029137085,-3.1901459170209243
20,-317.3859597178707,74.31240365948068,8.482833517828901,15.334108884637121,3.486779343805451,-4.272458440881368,-8.674464012589464,4.498839802380707,-9.740749186271858,-0.9428817712354164,-1.491344441305887,3.372373001515287,-4.6557266913227435,0.8451611905718845,-6.222739914636,-1.0075269103098707,-7.5320514497837365,-2.836008300871045,-9.838355841333684,-3.7775994769196006
21,-322.6083637970254,69.8677026547324,7.699712742210017,15.977149145834304,4.117096422154325,-3.867049903919821,-8.228181935755748,3.598084012780272,-9.914651011508969,-0.5860017303104612,-1.2933683814892694,3.4553752410378693,-4.800717693149836,0.6313562668100404,-6.721331669836147,-1.346013507834859,-6.955575126957454,-1.5254790781184775,-8.09039010027415,-3.9033347879768794
22,-319.1771301088205,74.00428673232716,9.378676361459378,16.08177137309559,5.4167587785983144,-1.1396958762246316,-8.434063379938285,4.67877555045583,-9.644812989166788,-2.575257315998676,-2.7662856921206562,4.687131456535102,-4.147710260849731,0.8735356814502405,-5.734015318502163,-0.6851231934404598,-6.5152284237036335,-0.4617029323017141,-6.595163646772846,-3.0367241233569136
23,-317.0652957090745,71.93480119319021,7.579007406954389,14.35506101015974,0.3247845690052146,-4.88402043561411,-5.336838878284645,3.8054395840118986,-9.911678159052384,1.409634283596954,-1.2981384620731253,0.8297362344344223,-4.377765381759929,0.6644625482796519,-6.847258175502851,-2.327981954424271,-7.91747483473699,-2.113374112571151,-8.493605845156594,-2.051981999236905
24,-339.1928508270831,64.94674365572128,11.766966393184756,16.567396631215036,4.637248881737098,-1.5770271899020563,-8.19567891808764,4.775162463957784,-6.9328866909984175,-2.7073534956907017,-3.867494545171153,4.262748128307522,-3.2029962957625364,2.1694852792492454,-5.326842947964443,-0.6300883310819293,-7.45453083210353,-2.0237585102306523,-8.320034071132124,-4.562309948107685
25,-340.6133229146288,61.86775035124185,9.527051522569568,13.881771546327126,0.5114856375024629,-3.9581217461309244,-6.846744392093606,2.081784382431493,-9.723054997853968,1.1315714762702136,-1.492677643338917,0.5320496727622316,-6.096497138391331,-0.22162079602816723,-7.579127643056981,-1.5926104841757247,-8.002226487862547,-4.501777512729726,-9.456679172429705,-0.10076359409797128
26,-344.89978853072853,59.535772888015615,8.658074832947378,14.411708214217892,4.858658412142668,-0.5559248731620032,-8.610359379156721,3.009717510346681,-8.449621454969986,-1.823920713403063,-3.0680640689198317,3.1399011540349178,-3.4575037475717636,2.9868844748665007,-5.228951440040206,-1.4779621074072606,-7.424974185562753,-0.6714733882448011,-6.254132836810516,-2.5409688004758686
27,-344.40925439431544,57.03309800399402,8.349861715198722,14.060052452422516,0.3582594825049829,-5.109838293470804,-7.891227599086117,1.245282000415221,-9.442414691441888,2.036662636361235,-0.43122049300535503,2.722718381048846,-4.713005084293935,-0.5727598851747363,-7.442976072960114,-1.7225121945560933,-8.440290649129741,-2.832916456878005,-8.313651413913039,-1.5181780687268542
28,-361.58740864363614,107.3826112342114,-9.57531132365008,25.03887977524943,2.1323157090167077,-2.9580319182337713,-12.168971952622625,7.554239918889866,-13.85413618759905,1.1430203330963713,-1.3852701468179902,3.5941118331689883,-5.142777128169479,0.6708594343496955,-7.5582770089262326,-0.8425558346408235,-7.2311379984738835,-1.378293443342401,-8.332414083409912,-3.701022910460855
29,-357.74798233134186,113.35568149966693,-10.400543033466697,26.854541385878083,1.78029990090936,1.8714858584991778,-14.409341628916605,9.950325767393577,-13.655299890980052,-0.6795110403705751,-3.9770961549271338,5.82642465377919,-5.058440366769798,1.954942546827223,-7.048795448209745,0.17842070500435755,-6.973021865846211,0.002474450912209457,-7.425976008838294,-2.002223453552398
30,-352.6946650643423,105.96369027142538,-8.058853651607993,23.11596768535068,-1.6329930383461506,-5.80272418871022,-6.366840693750242,5.963893575686008,-12.647692641127197,3.2482771273868525,-2.1784395882290584,1.4835916083111698,-4.88278074252986,0.2757089807532357,-6.470323067667905,-2.8167058841271038,-8.163195767051729,-2.0086734475618275,-8.229047712297808,-3.6193567846799484
31,-390.3234359543458,112.94002627814756,-8.780555283840183,26.811980939914537,2.8584301338255,0.46636334068395213,-15.006328242546907,10.131018659473868,-10.985230048924292,-1.122011732641446,-4.131081294641597,5.5961492487679205,-4.152511388681331,2.6410659830700465,-6.585386149193763,0.7717408473529358,-7.695643695902864,-2.6081108034328313,-8.381681775315641,-4.330829363603061
32,-389.0568279149352,105.06398659221712,-7.029765761415895,22.827763339890158,-0.9242270166840221,-5.817558106843116,-9.328276445950966,4.7789744758618555,-13.437310953691929,3.6961290348082727,-2.3057851951935375,1.2364775962143149,-7.420333241728179,0.2639256003544456,-7.034621085466792,-3.005910919697492,-8.008315512359259,-4.916114569898336,-9.319607578115724,0.013729665438562107
33,-400.7012625299264,109.85090061365669,-11.420500245823028,24.887253870339315,2.8335172548265195,0.7686702000605137,-14.405972925377565,7.703580105280831,-12.88411882194659,-0.8768682138729008,-3.3591504120102025,4.213597984023052,-4.654440804185533,3.03158025564873,-6.232616069416694,-0.215122811091412,-7.251213434237406,-1.2147383853306917,-6.785925241032102,-2.923681558425997
34,-396.7437276522248,101.23573886697595,-7.7550679725127125,23.586198878630203,-0.018297803180012017,-8.643369371502638,-9.444288323983224,4.1570114736870485,-12.992261529123649,3.6040469812854212,-0.19161746557028372,2.686782855011094,-5.264252749450752,-1.6788263291798564,-7.001148949560695,-1.2176508080506,-8.592219138896098,-4.32916567773518,-7.9654275480645635,-3.379349926059438
35,-292.8859041767812,83.1452717282582,5.561209141696141,16.747217310808587,3.162428014948046,-5.040197253414818,-8.53166061336047,4.699208007073568,-10.863508256955493,-0.31962337199411145,-0.9176420994897626,2.270487006421311,-4.4909770634158805,1.4708218806143503,-5.328427334572364,-0.6132310871790622,-7.530467105247973,-1.476610672156518,-8.595608877934614,-3.508193730814413
36,-277.73492842383075,86.34171649963051,9.542720348638825,27.261046455856505,-1.5812487488408142,2.2946526941421146,-21.063365194472887,-6.766515980826521,-16.342052626000346,3.4521628425863793,-0.18629600397346754,3.0370303192890393,-7.49439558466731,-4.325100876827099,-3.940660784329094,-0.0605347195131573,-8.20569435046357,-0.987641422764888,-7.994413961027543,1.6626258350890195
37,-311.4049157559473,84.8432578431464,10.574208976833896,26.68374528890058,-2.1370506516064465,0.8028102357074339,-22.372625195159113,-7.019955234860487,-16.511861148866892,4.7422690984299365,0.954865031069732,3.494508277149854,-7.8083018383323,-4.591531255647954,-3.009208570677974,1.149383408654635,-8.380950138312235,-1.8080250027943412,-8.639072337540513,0.099560058149756
38,-292.24650467064527,68.74729447715058,17.54497553608183,21.02294675747376,0.3356956635601679,-1.6367341202651806,-18.788840224713542,-8.50923586365116,-15.094172725699915,3.986491657131345,1.5305000655755465,2.9784498253393408,-7.277307474483405,-4.5560108486766735,-3.952553757951662,1.5141082131328882,-7.703192592864276,-0.8491587474787877,-8.707660871449486,0.3819049509103988
39,-298.19327047889,65.39049055702715,15.2047251293122,21.405362402896554,-0.19144111787587806,-0.12429057132746917,-18.141323610305555,-8.612897088185546,-14.741237628969559,3.322357574363739,0.8186068658095055,3.035491527316207,-6.044497774550315,-3.687331911807467,-3.1721856035691545,0.12453166797512426,-8.651862463670854,-0.7840201932638213,-7.011209876545067,1.3817607602574389
40,-294.3028816098189,68.38310954765832,16.45854956442652,22.520937908343953,4.580544241921128,4.7907708412238,-15.079880525911038,-7.614676235958028,-15.707464089107642,0.3256931824955181,-0.04826136234866664,3.9526930772755935,-5.249167652274271,-5.351500894769732,-6.190879639723885,3.041727394587397,-6.453587668648965,-0.639438950498403,-8.616029493769672,-2.0617320039031775
41,-293.20138034812857,65.058962255865,17.757441538994804,21.21030100002964,0.27340278874221385,-3.1717325960774962,-19.56692963711194,-8.647271207124556,-10.085315211428199,7.094931610538181,-0.7395620536546377,-0.029352752771475126,-6.7623155469890195,-0.41483471649420434,-3.2034679504216643,-4.6756880243141925,-7.303908737698007,-2.3303826136706487,-6.076736348090533,2.2633577725896217
42,-312.4634071965054,61.33344235146294,17.59980084606609,22.51503136574077,1.7433221070874279,0.9955911746306398,-17.784875952295437,-10.582921769759768,-15.387409734474145,-1.0844577470542667,-0.8099422516102925,3.3864602314388454,-3.773243829877422,-4.053035164196506,-6.162288564824009,2.403442886849794,-6.618208122870027,0.44171984302712164,-7.447253634495846,-1.18365183940092
43,-316.6919120491875,59.24475276795631,17.189744181643523,16.713758338698764,-3.846882371071299,-5.973750055549296,-20.11221614930942,-8.757311231701514,-10.923981089161337,7.221270978594473,-1.3974690231364402,1.386264493104525,-5.599636827237938,0.473643603018364,0.007837385779200411,-1.1344466620619973,-8.809381499970906,-4.011804664756328,-7.833317779646177,1.3713634702137638
44,-320.41812123139346,58.47667338749667,17.15453053626997,22.818644873238963,4.578004086932636,3.7373084719841576,-15.609521754576534,-7.803957894081948,-14.125581143446766,-0.8130019612465449,0.8291116483461733,4.307703215422134,-3.7510616274018402,-3.5140340914897465,-5.1279509799308025,3.9102385541972926,-5.452459114318827,0.5752101895796522,-6.364412140869554,-0.4799946458248803
45,-321.8221556715119,58.51782337182032,18.13611467896308,17.48023981789738,-3.4679827924109543,-5.956505596243489,-19.446415096218495,-7.9420267261531166,-10.076783832613318,5.648400457481235,-2.975074653436098,-1.9989614367357944,-8.605986123872372,-1.0627829576492716,-2.028391500069214,-4.541435058692237,-9.862231742893316,-2.5732253509484235,-5.482667967691898,3.045737342846765
46,-319.7208004243319,82.43829303505528,8.990323779734718,27.161831832464618,-2.3115244852632104,2.189039277356986,-22.279269434578243,-7.490828925022883,-16.29784329652809,4.592171033201697,0.593662032629015,3.8822411180395755,-6.976685752992181,-4.557967034730585,-2.9447895784246696,0.2314902359290283,-7.949973687224143,-1.3483655767872433,-7.714449399881407,1.4668007589824226
47,-313.62410059381784,85.27165825830383,9.240665934338955,27.921826279909123,2.107590290626938,7.699185434216703,-17.88756913606943,-5.761350040541038,-16.95408439812592,0.4543662170470822,-0.5857306216713495,4.624433760018619,-5.522308777622365,-5.54861491250502,-4.876096995013246,2.823253490139242,-6.359867027213777,-1.509085644883869,-8.310853370900759,-2.4766122195650384
48,-312.7236538048024,80.85247544643589,12.73874484229364,26.365371744145563,-1.7299485573154867,-2.044770775612569,-22.780151577001398,-7.503388597916212,-11.982902187960757,8.73686833110117,-0.7529265304956153,0.6625149988020111,-7.792470492251185,-0.4387144729025792,-3.348177059089594,-4.901182643672273,-7.182714889293885,-3.0196508181404362,-6.168990814807577,3.0749060873652714
49,-341.3306836919823,83.342392909638,10.463195053000781,29.109105335321065,0.16375704688881743,3.6636588366277674,-21.44531250487935,-10.491138479381783,-17.734522723218415,-1.979534907844917,1.1081110116336872,5.445196308299267,-4.923959902813284,-5.780089018815894,-5.449458818688168,2.293387449231564,-6.183999058649949,0.37834049002664066,-7.061553525983752,-2.1336499782946703
50,-345.71826680737706,79.64053363776439,12.710689012624151,23.718661377937543,-5.30019727922339,-5.906269179747037,-24.575288585309128,-7.445270134484828,-12.528824482726597,9.629058075882096,-0.5886425916563681,0.6508486765417002,-6.9207222004067415,0.7813811071889736,0.1428621120896985,-1.4560384032469105,-8.434127932813164,-4.501210145230707,-7.946214172607189,0.8409584361576379
51,-352.0488223552151,82.82873815748934,9.431201637101559,30.673577011445094,2.0175096121131246,5.982445317862896,-20.463938362725504,-6.24104803397945,-16.176834013014595,0.01030080278133975,1.5456962790411504,5.581711320523791,-3.6608033511349305,-5.332603350049573,-4.063633003680322,3.334040339149551,-4.328823830633971,-0.611436615165312,-7.522457645521533,-1.5996235256967986
52,-353.1024803379642,80.2796994301899,13.805212758828871,23.68614325554903,-4.716946064575613,-5.12454738643653,-23.441116857092243,-7.562308210889253,-11.69970992687996,7.042579639091282,-2.8566588333172684,-1.741839205725556,-9.680545167094552,-0.9079218151981424,-1.1625600254081012,-6.308792160176185,-10.036728774872683,-3.1923999029845063,-4.423117358232628,2.541329087358847
53,-265.4611351523342,75.13046914813384,14.686646179482993,23.313971228002202,0.488870473919766,0.7125163344524974,-18.656637041295458,-8.182865244332152,-14.689727456929303,2.6289850897254268,-0.2490901951105267,2.2438913344681346,-7.2036527525279235,-4.165380442241233,-3.664162142349537,0.4273847683038805,-8.936965874138856,-0.5353467139880236,-7.982429271204203,2.3600218564204485
54,-287.4400549199813,101.4090543021809,9.84627605128525,18.111209941454362,0.9556992140039992,4.148701562119923,-21.461850506037834,3.54705133198506,-11.675650925665314,1.811145211069529,-8.264067901629057,-2.071700535351619,-8.954957682002737,0.32892694382096366,-4.564378462608197,1.4714794496861607,-8.2854185925857,2.3019975501051784,-9.540325760413792,-0.6754461983338313
55,-326.3397331656051,97.91615174801703,10.155943495862177,16.97984189562517,1.1041479584309226,4.677538206698475,-21.97525178521394,3.3408508946982565,-11.711864975549187,0.9858790281915494,-8.760100832357544,-1.9811559773560856,-8.245257394988496,0.9004794281164451,-3.6688505924510015,2.312659774713912,-7.360793084108508,2.6579813837594433,-9.349974547849147,-0.5822069856110919
56,-302.77344709212025,74.7576286829719,19.93145505618736,13.010933968370521,2.870016595042488,1.2723102028415778,-16.962560687682007,-0.6902010486175025,-8.8371808423312,-0.6609508227283114,-7.517824323594179,-2.781460098647176,-7.922756824247714,0.8788597655620597,-3.2490702372048337,1.4077547414250922,-6.514472803343751,1.6699241253934345,-8.302509404233959,-0.80560007599793
57,-304.11708453959426,75.45817861866358,20.421659164161152,12.869905044531468,3.3891209531428936,0.7369254684040506,-16.750426877805698,-0.8755988286484541,-9.470356762168473,-0.18959977741646336,-7.689595862561304,-2.9922290743718367,-7.824191289742325,0.1763973629275237,-3.433328470755348,1.0437924727493524,-7.404742569914446,0.7973084059965302,-8.476205447818325,-0.8509211286577207
58,-302.6045511001209,75.15828182997727,20.143034583547912,14.92276984247048,3.9145287480455777,4.389751209532636,-15.786004750678352,-0.8903023811242541,-9.072305541177071,0.013504507356381076,-6.592612698403294,-2.9141748304625827,-7.98785578776532,0.011601023283379919,-5.480528270318559,1.036181149834056,-8.666070371271454,-0.5329020575225001,-7.095340276642778,-3.342603136438571
59,-301.94345639555524,74.9271175290602,20.373123049452712,11.30847298766462,2.108946940248638,-4.148959754248101,-16.118790465752728,0.9828132524815776,-8.986026430976686,-0.4521791608144021,-7.658498498249467,-2.2650938080120193,-5.753480755736537,1.660775467702388,-3.908897884531521,-1.0077098897631953,-5.682030737743744,-1.2690896706925032,-8.918863729964247,0.4724225396507189
60,-326.67781307235407,66.05378742701762,22.431104057860377,13.569794752602519,2.6457190067578193,2.9378490724767112,-15.455886830814475,-3.7271058332445692,-9.706557551070985,-0.07520204865541162,-5.624737186585307,-1.225557841021561,-8.164286375304824,-1.37996945443573,-4.224370874523053,3.1465210271862962,-4.815297130950372,2.19274791807067,-6.494558854823358,-2.2369678523342142
61,-328.6825226663196,64.63817725820988,20.741810346930567,9.425318759963853,0.2731490248436976,-2.588484151917805,-15.952623446864486,-1.655487080035211,-10.309455819264238,-3.0641465001920967,-8.89379300024445,-0.8384818643044988,-4.740829707276851,2.0062936794803665,-4.065331997798871,-0.21486755809301766,-4.978355241947578,-0.2796456073529857,-8.137053088433497,0.29263615839779106
62,-328.9123651198965,66.41288151446057,21.49279063005348,12.366530406867312,2.251243656836566,3.060858628203725,-14.399030800937313,-1.8025312734267958,-8.939517070297503,-0.598923198700028,-5.221344529858115,-1.8474901028613069,-8.791327696696689,-1.9936867114754693,-5.624595399381668,1.6321983404742644,-7.141285096638247,0.48496046797286524,-6.474628970493763,-2.200059543020056
63,-330.9577053099335,63.9449526021961,19.95730418077797,10.494442761757497,1.2484357784519533,-2.7469119470642913,-14.042313593967213,1.0359544555868532,-8.226511570000676,-0.6307462043263617,-8.467888037846652,-2.1913213219719654,-5.815569685624649,2.1013551315706724,-3.967069175519136,-1.8070421259281821,-7.449962225415814,-2.3335170265879492,-7.835292186814989,0.6214338033316207
64,-328.4687259738934,99.45873791186146,9.916059893548795,17.186123197024983,1.3525066913998487,3.7194724241063817,-21.35492460271463,2.946212632361235,-12.336140819436867,1.6644412975426617,-8.625806556379592,-2.706938545084725,-8.254642609908764,0.5792404008844642,-3.8780651798356054,1.788483723530274,-8.524250344288047,1.5358618353806086,-9.340795647786459,-0.8795329971273931
65,-326.0095722349624,98.81164588647577,9.420239461010832,20.03539203733335,1.0454246085972463,8.761675583792073,-20.79736138364332,2.8045517854153066,-11.661067896786397,1.4253119589529686,-7.292705053176669,-2.206405814874769,-8.697979692843417,0.1246607313269968,-5.908930240222171,2.453853236163638,-9.516351740236228,0.05885350309010625,-6.972192746038237,-3.83140862639748
66,-323.894633418252,96.56145731075965,11.064370237260842,14.901931512012577,1.2331607772710957,-2.9315346554889126,-19.295771270846824,3.9032435907178398,-11.70530696042364,1.346365231906364,-8.933937157552963,-1.3610777690482327,-6.016335634085992,1.747523947715068,-3.7692580810583958,-1.6771115848877345,-5.602271085101116,-0.526797808648658,-9.743510562676637,1.1988495405026092
67,-361.64411321521624,97.7172715206526,11.136237161265822,18.619177186148523,-0.5547975840509365,7.938759845871188,-22.924750460983724,0.43571776230880066,-12.256119934293018,0.912721414052004,-5.532798304411174,-1.3281362524410625,-8.50034215506936,-0.7747860906430621,-5.153600795658092,3.6128603831042274,-5.753629624381217,2.773755788772793,-6.415369010537058,-3.0995971583403596
68,-362.6416234000635,94.19964536150972,11.725488851566698,12.794052829006992,0.44743954843610795,-1.7317176363789726,-20.308635210026694,2.2483967651770205,-13.533402791839617,-0.9642887231736024,-10.21789784900862,-0.23778307693299539,-4.856843638118627,2.227186590258694,-2.7534451974492145,-1.3971576657979898,-5.278594702186168,0.7572591184833571,-9.069406844427009,0.5289546629734475
69,-365.5086308363258,99.18092431313734,10.283628580168967,17.661234174663374,-0.8673877668860654,7.768272941597144,-20.870609186049204,1.8244865666690782,-12.044400074212113,0.8516994963904706,-5.355707634820584,-2.2370799820714007,-9.511125913963017,-1.2408287439212353,-5.9640976187420165,2.5768195169604993,-8.374024672842175,1.1248229844768265,-6.825338911110193,-2.7638864065175293
70,-365.85836190075077,94.22259968247175,10.254963551741943,14.537909557056846,1.3319141810900246,-2.3891533497444346,-18.99784430394215,4.628793441796442,-11.140771760118787,1.789305914970673,-10.181241482347831,-2.0205079435700157,-5.988323963333522,1.9596779620387528,-3.199934320576975,-2.9468292999007906,-7.606813834144225,-1.4447957388328887,-8.952617815098789,1.368551618410394
71,-272.4498045797521,85.5712860373322,18.093145862803855,13.835538758095424,3.314959611085559,1.4624300884749206,-17.97115292717466,0.2432570518390067,-9.127324013149849,0.49365991261388664,-7.26759128501826,-2.788799060962716,-8.277402937653891,-0.3164919634720151,-3.870191620081179,0.8099367846192829,-7.1610186775343285,0.9456341486588865,-8.863490246309027,-0.7497848610681871
72,-292.98563064051575,82.17527387629066,5.167587980301691,21.197570422059783,0.8095639970719184,-5.445826301881818,-21.21403914502704,1.4452314013427299,-20.31166924147053,4.44231244110125,-1.1515301870766097,-7.165822142613249,-7.8333396644378,-1.9164048450486482,-7.598640388441225,4.357051294476385,-6.933255359424325,1.2527809557172427,-9.683309442052574,2.7108479759386594
73,-324.2876477293666,78.72954950156033,7.0763586439023625,17.967183927210645,1.3988018517702625,-3.633799117267716,-21.816298464628346,1.1595205304952845,-20.636944366429105,5.276791817558032,-1.6775611792821439,-7.604067236528071,-7.459492894819947,-2.047464053186089,-8.039278447114368,3.029790132165155,-7.336149082576481,3.6455567817441006,-8.507904108394259,3.4470177543185754
74,-304.5924206991852,62.36371506559959,12.979494298183914,14.099957160509039,0.6689475940160896,-3.727293882723307,-18.317050500925422,-2.481609399096647,-16.77967328946724,2.2533727022085004,-0.5678533984797377,-5.708090428187293,-9.188430200028773,-1.8967817003662844,-6.713155972057031,1.7818917873645432,-5.684324775438098,1.9336967117387354,-7.76609364431906,2.718506987572585
75,-312.1231338878624,58.58644874770221,11.106581008459171,15.082513286726584,0.0875482271255437,-5.969806905927429,-19.017521403284615,-3.5635098380766683,-16.655075436735476,1.6208207811955697,-1.754827979987876,-4.157196530631788,-7.6555033541573385,-0.16947887601279926,-6.445492361541287,1.9001331436173743,-6.293862779524372,0.9978331533539362,-7.873787764465909,2.0186609663635062
